# Biokinesis-SDK Export,
# sensor_id: 1,
# label: Xiao_Arm,
# signal: emg_filtered,
# unit: uV,
# exported_at: 2026-05-02T23:18:19,
timestamp_us,emg_uV
988344204,-155.481732
988345204,205.377571
988345969,-31231.24808
988346969,-26149.80302
988347969,-17799.85859
988348969,-9876.078697
988349969,4279.374577
988350969,28830.10407
988351969,47599.58402
988352969,41225.10838
988353969,18630.73682
988354969,3113.642783
988356711,72569.09038
988357711,97583.40676
988358711,91205.14536
988359711,69157.893
988360711,31224.47744
988361711,-28312.35843
988362711,-78044.01376
988363711,-75877.40248
988364711,-36284.03175
988365711,-6786.582775
988366477,-65035.7817
988367477,-76250.15946
988368477,-55082.49489
988369477,-21061.87676
988370477,10797.65016
988371477,38002.09028
988372477,51739.11885
988373477,41381.90547
988374477,18119.67367
988375477,3061.207893
988376243,37440.29589
988377243,32754.72286
988378243,17494.40407
988379243,1974.307211
988380243,-12278.13246
988381243,-28438.53141
988382243,-38589.80689
988383243,-31426.73636
988384243,-13864.52124
988385243,-2246.820716
988386008,-36703.88229
988387008,-64354.31126
988388008,-66330.2243
988389008,-54852.62733
988390008,-35776.73865
988391008,-4811.977466
988392008,25858.83336
988393008,32500.56716
988394008,17316.28762
988395008,3712.2411
988396750,10267.38034
988397750,41891.52017
988398750,62145.15439
988399750,70465.22985
988400750,60224.35623
988401750,24361.03385
988402750,-17818.0901
988403750,-32577.70629
988404750,-18934.11177
988405750,-4327.445907
988406516,-19825.05279
988407516,-39644.30716
988408516,-40569.81461
988409516,-30005.56912
988410516,-17125.03139
988411516,-4057.920513
988412516,6454.689293
988413516,9053.956473
988414516,5019.904964
988415516,1217.476248
988416282,1855.644504
988417282,-11843.66525
988418282,-17495.49306
988419282,-19087.61892
988420282,-20803.34397
988421282,-20826.84279
988422282,-16075.98559
988423282,-8368.331392
988424282,-2392.126871
988425282,1.586375
988426047,7400.960123
988427047,-14468.96723
988428047,-26070.75724
988429047,-33745.22683
988430047,-40948.62293
988431047,-41047.88971
988432047,-29570.15156
988433047,-13680.12537
988434047,-3213.364318
988435047,256.072903
988436789,-26038.30115
988437789,-36032.06138
988438789,-27115.24616
988439789,-14344.29366
988440789,-7534.995644
988441789,-2235.477795
988442789,4696.121772
988443789,7623.671104
988444789,4582.808162
988445789,1100.237585
988446555,12015.11665
988447555,16832.67552
988448555,16381.81837
988449555,11150.69819
988450555,2004.030517
988451555,-9115.596621
988452555,-16080.49995
988453555,-13747.70186
988454555,-6157.726948
988455555,-1073.523926
988456321,-721.414619
988457321,2543.443214
988458321,10610.21633
988459321,17916.82586
988460321,15382.90121
988461321,353.780069
988462321,-15555.37306
988463321,-17962.8088
988464321,-9115.144282
988465321,-1768.631822
988466086,-42084.58554
988467086,-62837.46998
988468086,-63171.82807
988469086,-46279.27075
988470086,-15197.03174
988471086,24582.59047
988472086,51606.67865
988473086,46197.33942
988474086,21180.20722
988475086,3838.044004
988475852,51369.81361
988476852,51301.54185
988477852,32677.80831
988478852,6109.749776
988479852,-21046.81849
988480852,-44837.93931
988481852,-54038.5052
988482852,-40392.07693
988483852,-16826.69019
988484852,-2568.175521
988486594,-14717.43582
988487594,-39954.68926
988488594,-43030.04176
988489594,-35548.13761
988490594,-29125.13604
988491594,-22363.62894
988492594,-12182.21502
988493594,-3102.330353
988494594,551.795325
988495594,722.045175
988496360,-35691.76608
988497360,-46260.99915
988498360,-38875.02971
988499360,-24422.75932
988500360,-7813.663081
988501360,12891.59693
988502360,29186.78225
988503360,27603.01802
988504360,13152.32039
988505360,2468.050369
988506125,37394.64791
988507125,40059.65297
988508125,28475.72841
988509125,10003.51766
988510125,-10438.38923
988511125,-30550.99244
988512125,-40745.22889
988513125,-32140.34226
988514125,-13873.54724
988515125,-2241.785092
988515891,-29300.54315
988516891,-45242.27953
988517891,-37412.17792
988518891,-18158.70243
988519891,-2451.054529
988520891,5614.070551
988521891,7918.920309
988522891,6118.416505
988523891,2737.327599
988524891,609.316638
988526633,-2581.223691
988527633,-26332.17873
988528633,-39990.33096
988529633,-44974.4602
988530633,-40855.76159
988531633,-24724.14099
988532633,-3779.294744
988533633,7308.669774
988534633,5848.178144
988535633,1722.135237
988536399,-17820.84799
988537399,-11135.16029
988538399,-2856.066974
988539399,4301.147394
988540399,12013.43926
988541399,20561.76875
988542399,23890.93546
988543399,17483.60951
988544399,7089.320221
988545399,986.061725
988546164,48426.77284
988547164,41099.78888
988548164,21754.70976
988549164,875.78153
988550164,-20388.16659
988551164,-43838.38249
988552164,-56751.55827
988553164,-44796.37276
988554164,-19336.78269
988555164,-3030.976884
988555930,-52231.71864
988556930,-82785.11212
988557930,-75220.76974
988558930,-49951.77408
988559930,-23936.54238
988560930,3040.719855
988561930,24965.16368
988562930,27407.02819
988563930,14043.44463
988564930,2998.098842
988566672,-6551.079124
988567672,-7302.641248
988568672,-6016.548787
988569672,-3800.833487
988570672,-362.843532
988571672,4154.953709
988572672,6978.444348
988573672,5800.69004
988574672,2526.009177
988575672,422.452568
988576438,21809.45835
988577438,12886.43673
988578438,3945.836299
988579438,-3193.669469
988580438,-13000.33368
988581438,-27379.18015
988582438,-36202.16561
988583438,-28837.59444
988584438,-12453.63811
988585438,-1910.535982
988586204,-50281.34045
988587204,-71204.6253
988588204,-60317.94855
988589204,-34226.82545
988590204,-7849.059688
988591204,16228.33798
988592204,31498.46264
988593204,28266.57784
988594204,13213.10696
988595204,2525.348702
988595969,122.26826
988596969,-1547.855885
988597969,-1234.051666
988598969,1442.245779
988599969,3426.929186
988600969,1660.805771
988601969,-2185.341824
988602969,-3659.758946
988603969,-2087.530647
988604969,-427.240414
988606711,14982.9397
988607711,2814.024131
988608711,-3857.072225
988609711,-8181.468632
988610711,-17317.72338
988611711,-30511.66042
988612711,-36140.97671
988613711,-26593.4399
988614711,-10778.51351
988615711,-1466.773874
988616477,-35047.63678
988617477,-57337.65508
988618477,-53460.08671
988619477,-37014.84368
988620477,-19263.01045
988621477,87.424941
988622477,16420.91046
988623477,18939.5516
988624477,9877.293132
988625477,2146.966564
988626243,-20048.43946
988627243,-8069.453098
988628243,6988.354169
988629243,20143.05884
988630243,28019.51785
988631243,28377.55985
988632243,21137.40418
988633243,10680.75638
988634243,3019.441694
988635243,45.617246
988636008,26244.91188
988637008,17314.04442
988638008,1024.018511
988639008,-12893.70613
988640008,-20365.20691
988641008,-23622.98595
988642008,-22684.66588
988643008,-15630.90878
988644008,-6266.850334
988645008,-822.398641
988646750,-19170.38014
988647750,-37122.50952
988648750,-37111.92699
988649750,-26970.55399
988650750,-15480.09418
988651750,-4238.015914
988652750,4822.071341
988653750,7255.071302
988654750,4089.902659
988655750,1022.938518
988656516,298.169644
988657516,-25068.56523
988658516,-41714.13823
988659516,-52752.88699
988660516,-54008.69783
988661516,-35902.36979
988662516,-6573.510304
988663516,10442.96187
988664516,8683.499121
988665516,2494.888668
988666282,4504.538339
988667282,20872.09272
988668282,32589.47007
988669282,35454.74935
988670282,26113.92648
988671282,5401.178913
988672282,-14332.77698
988673282,-18510.8725
988674282,-9784.516319
988675282,-2082.644485
988676047,20692.91134
988677047,-6550.354259
988678047,-23762.07467
988679047,-32733.32262
988680047,-41331.7648
988681047,-48770.60985
988682047,-45511.02776
988683047,-28923.03012
988684047,-10464.56475
988685047,-1006.805982
988686789,-38657.82801
988687789,-62739.641
988688789,-54191.50777
988689789,-34980.7118
988690789,-21727.65478
988691789,-10050.99917
988692789,3274.713206
988693789,9609.663478
988694789,6312.027498
988695789,1693.952449
988696555,-32353.66184
988697555,-35552.19398
988698555,-28476.51259
988699555,-16524.60018
988700555,508.542215
988701555,23586.60827
988702555,40019.02447
988703555,34824.14123
988704555,15845.89104
988705555,2735.229111
988706321,26159.48291
988707321,50836.85312
988708321,50598.10672
988709321,40517.63751
988710321,30929.30407
988711321,16268.1605
988712321,-2775.640557
988713321,-12174.54313
988714321,-8178.931548
988715321,-2144.648755
988716086,46882.4626
988717086,5592.368532
988718086,-34413.52547
988719086,-65089.91223
988720086,-83252.05087
988721086,-83228.54641
988722086,-62430.62884
988723086,-31929.40919
988724086,-9136.089403
988725086,-119.964351
988725852,-71774.4742
988726852,-71469.60588
988727852,-41442.88251
988728852,-6260.076538
988729852,21488.13131
988730852,44735.23262
988731852,56487.45755
988732852,44501.1491
988733852,19353.91952
988734852,3141.536998
988736594,81584.5188
988737594,84679.70285
988738594,62175.37302
988739594,31429.41109
988740594,-6943.797948
988741594,-57212.86546
988742594,-92367.09781
988743594,-79237.43839
988744594,-35786.71013
988745594,-6101.03841
988746360,-79969.37613
988747360,-122895.8125
988748360,-108638.2765
988749360,-67359.92095
988750360,-26424.96076
988751360,11877.80465
988752360,39828.30747
988753360,40162.65767
988754360,19920.24295
988755360,4131.382418
988756125,-30954.15721
988757125,-22308.13778
988758125,-7607.532617
988759125,10778.55753
988760125,29812.62521
988761125,42614.80365
988762125,40908.35352
988763125,25655.26317
988764125,9175.898305
988765125,997.635141
988765891,64955.11907
988766891,46500.17412
988767891,13410.59717
988768891,-20269.56711
988769891,-49094.28641
988770891,-71037.09986
988771891,-74443.83037
988772891,-51922.40417
988773891,-20607.58292
988774891,-2756.354154
988776633,-52591.66649
988777633,-83060.30346
988778633,-70074.85959
988779633,-39265.69506
988780633,-15747.81045
988781633,-485.633135
988782633,10580.25977
988783633,13002.28773
988784633,7212.537315
988785633,1774.6594
988786399,-71760.63447
988787399,-57222.27761
988788399,-21104.01461
988789399,22658.90301
988790399,60680.09578
988791399,82120.2484
988792399,76986.72156
988793399,48285.90927
988794399,17482.42776
988795399,1966.813235
988796164,85356.09981
988797164,66547.58936
988798164,24645.43729
988799164,-16715.02126
988800164,-49843.52236
988801164,-77704.3384
988802164,-87425.39902
988803164,-64484.84458
988804164,-26723.61239
988805164,-3883.413338
988805930,-68581.83488
988806930,-102516.1272
988807930,-88710.24775
988808930,-54666.729
988809930,-22541.09131
988810930,8363.034534
988811930,32440.22174
988812930,33719.23313
988813930,16962.4035
988814930,3542.314663
988816672,-12168.3184
988817672,-9405.342504
988818672,-8548.099913
988819672,-9990.215588
988820672,-5708.324302
988821672,9425.927793
988822672,24357.80333
988823672,23812.29317
988824672,11378.38785
988825672,2030.862935
988826438,62158.45557
988827438,73086.25393
988828438,60645.22838
988829438,36150.02238
988830438,2197.084812
988831438,-41233.71056
988832438,-71266.14128
988833438,-61974.40667
988834438,-28158.7702
988835438,-4903.731811
988836204,-36243.16719
988837204,-71589.21893
988838204,-72527.31791
988839204,-57412.56818
988840204,-40694.16936
988841204,-18528.2382
988842204,5989.640451
988843204,16412.64082
988844204,10413.9512
988845204,2690.717623
988845969,-16633.9955
988846969,-13327.73638
988847969,-1694.569456
988848969,11760.75662
988849969,18967.22722
988850969,16093.16706
988851969,7073.770325
988852969,154.775592
988853969,-1320.756058
988854969,-523.420388
988856711,-1515.548903
988857711,-17493.52019
988858711,-24370.38394
988859711,-22663.42347
988860711,-17299.08176
988861711,-11266.10049
988862711,-5606.242798
988863711,-1610.500898
988864711,56.309505
988865711,309.758648
988866477,-4688.064547
988867477,-17264.79051
988868477,-17989.41044
988869477,-13631.33231
988870477,-12456.43587
988871477,-14365.28383
988872477,-13828.6466
988873477,-8819.85357
988874477,-3104.681739
988875477,-230.734746
988876243,-14768.33282
988877243,-24881.03767
988878243,-25027.07046
988879243,-21461.98762
988880243,-15790.81129
988881243,-4656.647904
988882243,7735.134622
988883243,11402.92921
988884243,6349.738748
988885243,1415.144492
988886008,23408.61752
988887008,22342.15673
988888008,14584.82737
988889008,773.901581
988890008,-16160.91001
988891008,-29902.08173
988892008,-32265.70245
988893008,-21886.57231
988894008,-8389.812808
988895008,-1109.440263
988896750,-5574.901563
988897750,-4255.826866
988898750,6099.981644
988899750,17237.30921
988900750,16959.81927
988901750,1154.523008
988902750,-17246.09263
988903750,-20740.8403
988904750,-10746.55821
988905750,-2093.180368
988906516,-53441.55405
988907516,-77264.83954
988908516,-71106.55612
988909516,-47317.44335
988910516,-15550.54039
988911516,21606.86746
988912516,48122.65252
988913516,44528.01412
988914516,20948.59861
988915516,3932.574276
988916282,43077.06731
988917282,50333.23014
988918282,43947.53661
988919282,30133.49765
988920282,6639.455258
988921282,-28675.97051
988922282,-55815.01618
988923282,-50508.5885
988924282,-23410.53761
988925282,-4149.378354
988926047,-41524.15329
988927047,-76919.17036
988928047,-75507.15106
988929047,-54490.34715
988930047,-31356.0601
988931047,-7563.662306
988932047,12835.24086
988933047,18260.00005
988934047,10209.38319
988935047,2449.431237
988936789,-31323.6685
988937789,-32231.40111
988938789,-19983.15926
988939789,-4435.392568
988940789,8782.716206
988941789,20537.60245
988942789,27015.47176
988943789,21778.46828
988944789,9629.344204
988945789,1597.300987
988946555,52501.82296
988947555,58518.21544
988948555,43935.0082
988949555,18582.55641
988950555,-11043.59278
988951555,-41061.57929
988952555,-56660.14096
988953555,-44982.83589
988954555,-19423.39127
988955555,-3166.958411
988956321,-34643.34383
988957321,-45179.52432
988958321,-31718.51175
988959321,-9364.217664
988960321,6235.446663
988961321,12176.39225
988962321,11856.39534
988963321,7884.991646
988964321,3196.55633
988965321,572.122332
988966086,9092.042005
988967086,-7596.915047
988968086,-18142.30237
988969086,-26330.92874
988970086,-33715.2054
988971086,-34029.97709
988972086,-23706.53831
988973086,-10035.95903
988974086,-1865.281648
988975086,368.005059
988975852,-12431.44203
988976852,-6596.022814
988977852,5705.231455
988978852,16550.32729
988979852,18453.28026
988980852,10424.99406
988981852,-365.661527
988982852,-5165.930284
988983852,-3411.458177
988984852,-837.944032
988986594,15503.28047
988987594,-15437.0111
988988594,-39082.9411
988989594,-50739.54489
988990594,-50700.22283
988991594,-38924.24649
988992594,-20074.82072
988993594,-4965.882569
988994594,709.780491
988995594,980.256202
989008079,-4882.550544
989009079,-11744.51775
989010079,-11627.61395
989011079,-6689.395982
989012079,-2282.427051
989013079,-1369.105088
989014079,-2431.615883
989015079,-2498.074638
989016079,-1198.927641
989017079,-152.554341
989017844,-11300.32696
989018844,-25299.46541
989019844,-30163.97974
989020844,-27398.14842
989021844,-18161.28582
989022844,-2980.683868
989023844,10699.25145
989024844,13306.08669
989025844,6969.816374
989026844,1500.689407
989027610,4085.259905
989028610,-899.150605
989029610,-3627.146318
989030610,-2886.849513
989031610,-2037.955812
989032610,-4638.946694
989033610,-8373.282206
989034610,-7972.526797
989035610,-3818.188037
989036610,-644.153716
989037375,2744.61291
989038375,-21382.02993
989039375,-29968.09853
989040375,-28361.55729
989041375,-27596.96276
989042375,-29481.56099
989043375,-27069.26192
989044375,-17200.83296
989045375,-6166.613377
989046375,-501.905621
989048118,-44913.97574
989049118,-63205.06683
989050118,-48976.65295
989051118,-21128.81335
989052118,431.158945
989053118,12790.03791
989054118,18147.43396
989055118,15109.73151
989056118,7002.511405
989057118,1385.891172
989057883,-6286.049322
989058883,-8992.514082
989059883,-9044.403366
989060883,-8426.068841
989061883,-6175.442293
989062883,-277.910239
989063883,6129.889934
989064883,7325.32704
989065883,3808.192286
989066883,772.828964
989067649,-4803.70484
989068649,21599.28713
989069649,44779.16273
989070649,61680.43903
989071649,61749.22375
989072649,35626.03533
989073649,-1313.592469
989074649,-19023.12366
989075649,-12896.11804
989076649,-3284.740427
989077414,19347.99663
989078414,-21407.41113
989079414,-46995.4479
989080414,-57566.14263
989081414,-61039.54201
989082414,-57560.40014
989083414,-43106.95286
989084414,-22318.28217
989085414,-6401.447467
989086414,16.869062
989088157,-51417.46329
989089157,-69444.31133
989090157,-54282.14179
989091157,-27078.71813
989092157,-4693.65647
989093157,12592.16257
989094157,23290.40562
989095157,20951.48328
989096157,9900.946323
989097157,1947.207572
989097922,1441.110084
989098922,-849.763423
989099922,-773.96245
989100922,1.665143
989101922,-1332.634844
989102922,-5116.248926
989103922,-7928.835667
989104922,-6637.854127
989105922,-2919.257764
989106922,-456.07219
989107688,-17674.78501
989108688,-21543.58976
989109688,-19087.07775
989110688,-16655.25953
989111688,-11905.07949
989112688,2156.713752
989113688,18590.95663
989114688,21384.55627
989115688,11071.67764
989116688,2190.671947
989117454,51785.84927
989118454,69634.42236
989119454,66318.39311
989120454,48030.3898
989121454,15255.50883
989122454,-30655.03869
989123454,-64598.20622
989124454,-58928.37176
989125454,-27369.66478
989126454,-4946.712152
989128196,-40694.34017
989129196,-75655.53127
989130196,-78440.18607
989131196,-63695.36233
989132196,-41462.92227
989133196,-9042.699569
989134196,22337.26963
989135196,30141.13705
989136196,16406.12748
989137196,3658.864028
989137961,-14728.51058
989138961,-20745.75327
989139961,-21117.10408
989140961,-16243.95331
989141961,-5503.999302
989142961,9832.066833
989143961,20810.15358
989144961,18780.99964
989145961,8637.813199
989146961,1548.516664
989147727,22320.82881
989148727,27652.38556
989149727,24596.1004
989150727,17981.58414
989151727,7218.002618
989152727,-10508.28037
989153727,-26003.22871
989154727,-25274.72618
989155727,-12178.25881
989156727,-2261.327671
989157493,-19938.75227
989158493,-41527.81357
989159493,-44566.80774
989160493,-36999.23776
989161493,-25446.67325
989162493,-9283.57444
989163493,6632.963089
989164493,11931.58705
989165493,6963.723857
989166493,1696.888601
989168235,-3579.988602
989169235,-9911.614041
989170235,-11316.88825
989171235,-11596.54323
989172235,-11876.1736
989173235,-9014.44741
989174235,-2964.816305
989175235,1345.422862
989176235,1620.338575
989177235,536.497626
989178000,10302.25723
989179000,4808.239918
989180000,1436.454304
989181000,128.477834
989182000,-4099.775629
989183000,-13919.78977
989184000,-21955.18445
989185000,-18948.82004
989186000,-8561.038502
989187000,-1395.223997
989187766,-32449.98791
989188766,-52370.15061
989189766,-48698.56788
989190766,-30127.75878
989191766,-8623.531234
989192766,10080.59591
989193766,20366.43165
989194766,17773.75248
989195766,8143.216034
989196766,1587.091836
989197532,-27532.0051
989198532,-41881.6192
989199532,-44689.90942
989200532,-34663.47216
989201532,-11384.53429
989202532,20123.46548
989203532,41389.77289
989204532,36722.28074
989205532,16717.56925
989206532,2984.386406
989207297,39395.41653
989208297,45700.06133
989209297,36659.07631
989210297,22086.43542
989211297,3774.025646
989212297,-21592.50864
989213297,-41693.28513
989214297,-38172.98116
989215297,-17902.47346
989216297,-3219.993383
989218039,-24424.02804
989219039,-57483.51245
989220039,-62350.50338
989221039,-52569.97519
989222039,-40049.95516
989223039,-22520.17433
989224039,-2181.070591
989225039,8463.285765
989226039,6502.179325
989227039,1945.25143
989227805,-27380.61574
989228805,-32095.93868
989229805,-22302.64469
989230805,-8684.636345
989231805,2048.487188
989232805,11181.5093
989233805,17073.35907
989234805,14695.53291
989235805,6766.100402
989236805,1220.013682
989247336,15623.71105
989248336,10677.46062
989249336,5321.550608
989250336,86.884552
989251336,-8168.972837
989252336,-20229.84366
989253336,-27806.66054
989254336,-22450.84987
989255336,-9771.124717
989256336,-1528.773385
989257102,-12771.19317
989258102,-39327.97179
989259102,-45644.8829
989260102,-42548.54762
989261102,-38035.1795
989262102,-27222.13691
989263102,-9858.355567
989264102,2409.47481
989265102,3926.687181
989266102,1476.511491
989266868,-10085.95911
989267868,-12565.18237
989268868,-8998.801377
989269868,-6444.200932
989270868,-6380.33374
989271868,-4091.703326
989272868,1062.056451
989273868,3868.373688
989274868,2552.443941
989275868,624.22362
989276633,3202.687604
989277633,10678.73697
989278633,14445.70527
989279633,13877.90533
989280633,9467.145594
989281633,2079.886158
989282633,-4620.36599
989283633,-6133.083739
989284633,-3297.154035
989285633,-727.650173
989307883,21791.30917
989308883,20453.16239
989309883,11191.5844
989310883,219.788624
989311883,-9300.101168
989312883,-17750.65211
989313883,-21696.85874
989314883,-16735.12397
989315883,-7156.3995
989316883,-1115.578578
989317649,-1267.810052
989318649,-11877.08914
989319649,-11297.65722
989320649,-7580.443162
989321649,-10157.67344
989322649,-17866.50477
989323649,-21203.142
989324649,-15276.1168
989325649,-5992.541658
989326649,-733.655131
989327414,-29378.91791
989328414,-33047.81526
989329414,-18872.83706
989330414,-252.151991
989331414,10760.02247
989332414,13510.22274
989333414,11869.83116
989334414,7729.247139
989335414,3106.987154
989336414,486.15165
989337180,4168.772796
989338180,8221.93475
989339180,14135.03283
989340180,19750.16839
989341180,17100.34952
989342180,1539.648076
989343180,-16064.55877
989344180,-19480.80892
989345180,-10119.76562
989346180,-2012.613317
989347922,-22693.93144
989348922,-48433.12101
989349922,-50702.50159
989350922,-37954.77241
989351922,-22219.71682
989352922,-6235.435722
989353922,7250.392254
989354922,11228.29906
989355922,6455.069762
989356922,1595.588809
989357688,-483.895964
989358688,5083.514688
989359688,14446.67494
989360688,18619.77278
989361688,10546.27443
989362688,-6137.505336
989363688,-18194.25377
989364688,-16716.40678
989365688,-7570.485596
989366688,-1335.248269
989367454,-12471.7875
989368454,-15156.59553
989369454,-10649.25578
989370454,-3541.25638
989371454,2156.416537
989372454,5889.187287
989373454,7326.195431
989374454,5658.474384
989375454,2454.759022
989376454,422.051252
989377219,19874.18488
989378219,15210.44744
989379219,9259.489272
989380219,3194.751536
989381219,-6937.710913
989382219,-22501.58924
989383219,-33051.44381
989384219,-27403.13859
989385219,-12108.65522
989386219,-1951.095111
989387961,-39529.92903
989388961,-65436.86946
989389961,-68146.49792
989390961,-56921.3075
989391961,-34095.00264
989392961,2811.907669
989393961,35978.26806
989394961,39720.9331
989395961,20064.04458
989396961,4069.698604
989397727,29632.45438
989398727,51211.00017
989399727,56367.76164
989400727,49860.35782
989401727,31038.3689
989402727,-2845.934701
989403727,-34364.73593
989404727,-38176.36055
989405727,-19355.84327
989406727,-3892.484017
989407493,-41875.35426
989408493,-73948.28171
989409493,-81727.91415
989410493,-69657.65422
989411493,-39045.65346
989412493,8688.972381
989413493,48588.91952
989414493,50715.28122
989415493,24985.25557
989416493,4938.548483
989417258,56113.57164
989418258,62603.92089
989419258,49504.63752
989420258,26426.85202
989421258,-4239.50193
989422258,-41963.39053
989423258,-66716.36245
989424258,-56553.42366
989425258,-25375.42835
989426258,-4320.297197
989428000,-60226.55873
989429000,-95330.85556
989430000,-93729.28001
989431000,-73742.84001
989432000,-43061.111
989433000,4314.058525
989434000,48593.46845
989435000,54473.97613
989436000,27873.62504
989437000,5694.935442
989437766,21609.59757
989438766,48372.5532
989439766,56159.53355
989440766,50857.73681
989441766,36140.37234
989442766,10491.73848
989443766,-15131.55202
989444766,-22250.04785
989445766,-12326.01694
989446766,-2785.580781
989447532,-7426.513012
989448532,-20535.16887
989449532,-28567.04702
989450532,-27728.48764
989451532,-16452.38328
989452532,1897.766841
989453532,16123.41634
989454532,16624.23803
989455532,8043.379957
989456532,1585.634662
989457297,34049.01779
989458297,17751.32988
989459297,-3820.868121
989460297,-25764.77059
989461297,-43422.53529
989462297,-50620.46894
989463297,-42744.53906
989464297,-24444.08061
989465297,-8035.624412
989466297,-611.88389
989468039,-33191.95354
989469039,-31899.16141
989470039,-14580.3684
989471039,4169.110016
989472039,14733.40274
989473039,18367.20342
989474039,17399.50388
989475039,11815.2555
989476039,4738.453372
989477039,682.241499
989477805,22596.14363
989478805,20369.21767
989479805,15483.66674
989480805,9076.566611
989481805,-3282.391588
989482805,-22936.74785
989483805,-37014.71132
989484805,-31614.98039
989485805,-14179.25273
989486805,-2358.116243
989487571,-45252.28669
989488571,-65942.89673
989489571,-61597.02588
989490571,-45168.56083
989491571,-22192.70352
989492571,10247.75738
989493571,38159.10332
989494571,39200.3433
989495571,19354.15628
989496571,3801.725143
989497336,-4198.172919
989498336,24815.64347
989499336,41078.76376
989500336,49021.68022
989501336,51078.53038
989502336,41484.01292
989503336,21382.40414
989504336,4263.863508
989505336,-1605.547816
989506336,-1245.088646
989507102,68253.93057
989508102,45281.97522
989509102,11231.80717
989510102,-19442.42387
989511102,-46933.75374
989512102,-73964.44406
989513102,-84418.40077
989514102,-62528.01079
989515102,-25877.55089
989516102,-3704.538546
989517844,-78494.15866
989518844,-112155.4056
989519844,-92708.59355
989520844,-51517.7785
989521844,-15042.71732
989522844,16069.468
989523844,37636.9596
989524844,36033.24269
989525844,17538.31016
989526844,3544.128955
989527610,-4645.138841
989528610,-5386.779332
989529610,-6418.456794
989530610,-9758.459984
989531610,-10828.83469
989532610,-3372.086876
989533610,8137.359744
989534610,11903.76197
989535610,6644.129868
989536610,1383.442471
989537375,24734.47995
989538375,57520.5533
989539375,69637.64715
989540375,64675.40126
989541375,44721.82055
989542375,9633.04483
989543375,-23593.65027
989544375,-31089.58606
989545375,-16626.8586
989546375,-3629.780704
989547141,26682.997
989548141,8348.068056
989549141,-5894.358425
989550141,-16184.9469
989551141,-29139.58334
989552141,-44796.84373
989553141,-50321.3787
989554141,-36499.8208
989555141,-14768.77792
989556141,-1987.079448
989557883,-56910.90845
989558883,-83275.02922
989559883,-69558.8948
989560883,-40665.24238
989561883,-16168.82936
989562883,6114.382739
989563883,24299.39745
989564883,25872.34288
989565883,13239.82743
989566883,2799.347083
989567649,-29117.59724
989568649,-12300.5904
989569649,3523.984891
989570649,16745.64599
989571649,31041.1854
989572649,44715.25194
989573649,46875.27362
989574649,32202.12018
989575649,12474.92161
989576649,1550.073204
989577414,32212.52533
989578414,45236.4071
989579414,31134.18026
989580414,10634.76919
989581414,1880.853826
989582414,2469.927953
989583414,2590.02027
989584414,556.121364
989585414,-535.383957
989586414,-372.628095
989587180,56997.15925
989588180,42338.37106
989589180,17888.13397
989590180,-8046.968353
989591180,-35988.24527
989592180,-64496.97435
989593180,-75924.99507
989594180,-56401.32837
989595180,-23296.30214
989596180,-3377.892793
989597922,-75278.06241
989598922,-104552.3344
989599922,-79580.00269
989600922,-31450.37931
989601922,5488.515932
989602922,24845.94072
989603922,31085.84705
989604922,24353.99591
989605922,10925.53111
989606922,2096.09792
989607688,-4829.191949
989608688,-23167.57569
989609688,-30431.60747
989610688,-31159.15225
989611688,-28572.17848
989612688,-19627.1878
989613688,-6000.454771
989614688,2892.399847
989615688,3371.419061
989616688,1150.308381
989617454,-2179.884829
989618454,6639.775429
989619454,17470.48622
989620454,24368.42207
989621454,20473.4453
989622454,5006.218155
989623454,-10987.31099
989624454,-14610.56936
989625454,-7730.638471
989626454,-1610.369963
989627219,-25626.95291
989628219,-39497.18778
989629219,-37424.57057
989630219,-23513.643
989631219,-4763.817368
989632219,13524.17109
989633219,23579.15864
989634219,19841.43644
989635219,8857.159748
989636219,1603.816038
989637961,13274.22298
989638961,8813.85887
989639961,981.28313
989640961,-9587.486464
989641961,-19161.1089
989642961,-21713.14652
989643961,-15570.5606
989644961,-6659.530241
989645961,-1308.20082
989646961,153.530628
989647727,4692.00588
989648727,4719.391863
989649727,4480.937514
989650727,793.945138
989651727,-6377.496352
989652727,-11998.50529
989653727,-11434.71559
989654727,-6344.741593
989655727,-1869.348884
989656727,-119.724015
989657493,-4502.225115
989658493,24417.11998
989659493,47528.81764
989660493,60305.64136
989661493,56168.50811
989662493,30717.52665
989663493,-1664.4779
989664493,-16479.47513
989665493,-11034.46999
989666493,-2842.063052
989667258,29666.47902
989668258,-3171.800162
989669258,-28705.62372
989670258,-45355.28836
989671258,-57160.34319
989672258,-61870.59893
989673258,-52446.07622
989674258,-30758.81541
989675258,-10344.27269
989676258,-741.655152
989678000,-66618.72837
989679000,-72696.31829
989680000,-43243.49848
989681000,-4274.3842
989682000,23003.80678
989683000,36536.60386
989684000,37746.04073
989685000,26400.72166
989686000,10749.3899
989687000,1657.129837
989687766,3335.883881
989688766,10791.39441
989689766,14970.66766
989690766,16700.0142
989691766,14616.31313
989692766,6635.135796
989693766,-3094.753531
989694766,-6809.579682
989695766,-4078.738633
989696766,-960.995689
989697532,5563.643657
989698532,-6356.912643
989699532,-14107.14429
989700532,-17360.94774
989701532,-18106.23101
989702532,-16354.72679
989703532,-11425.96195
989704532,-5348.462666
989705532,-1289.719951
989706532,112.362021
989707297,-32478.46888
